Timestamp,Value
1642432150592,10.926566627183444
1642432150692,9.783876710009872
1642432150798,9.848971031894301
1642432150893,10.327328756920595
1642432150996,9.72640378365322
1642432151098,9.851349592532884
1642432151198,9.842948671685805
1642432151300,9.873699710457274
1642432151402,9.918690294641015
1642432151503,9.624931686434401
1642432151605,9.838581703537448
1642432151710,9.70962114861672
1642432151810,9.970092449906867
1642432151911,10.107875957681307
1642432152012,9.61153153670953
1642432152116,9.568734676279933
1642432152218,9.293869841621234
1642432152319,9.703826846518956
1642432152421,10.469988336316174
1642432152524,10.46754514360329
1642432152626,9.209202354405384
1642432152764,9.412327039574313
1642432152828,9.337843086956045
1642432152930,10.798915725452751
1642432153032,11.621505641366168
1642432153132,11.513344316503352
1642432153234,13.351687679248826
1642432153334,9.569190323074357
1642432153437,8.655926792081136
1642432153538,7.927776625282019
1642432153640,8.784580297491623
1642432153743,10.210333904802237
1642432153844,10.165779794631073
1642432153946,10.25157118106597
1642432154049,9.290097151688887
1642432154148,10.7508975356685
1642432154252,11.941161886493926
1642432154353,12.327677168573338
1642432154455,10.408799722727636
1642432154557,8.613992382774326
1642432154659,8.815010465203109
1642432154762,8.391918913592747
1642432154878,8.743660873298738
1642432154964,10.36728536291921
1642432155069,10.419553810159341
1642432155170,9.37738566694139
1642432155272,9.572019554673789
1642432155374,13.36856068548226
1642432155475,13.183779356881598
1642432155578,9.294217702530094
1642432155680,8.741187469802307
1642432155782,10.06651061074524
1642432155884,9.715398368014782
1642432155987,9.22614893471992
1642432156088,11.976677495555718
1642432156192,8.533769804861608
1642432156296,8.6534679389431
1642432156397,8.70027991214047
1642432156500,14.452688680865794
1642432156602,11.541273011616031
1642432156704,8.710337454423534
1642432156806,7.4749561275411684
1642432156908,9.715243272561793
1642432157073,9.598063517903743
1642432157112,9.440693930233182
1642432157215,13.18365879672996
1642432157316,7.909720389088449
1642432157418,7.936475793146921
1642432157522,8.51856434830564
1642432157624,15.235006907953757
1642432157726,11.534036292982721
1642432157828,8.777040521886525
1642432157931,8.387959723681881
1642432158031,9.318220788539941
1642432158132,8.7196917582453
1642432158234,10.50367476857103
1642432158334,10.395944992515169
1642432158435,8.796630087290566
1642432158537,8.533848078374398
1642432158640,9.072940566861426
1642432158742,15.18530405339553
1642432158846,12.141088403771631
1642432158945,10.000685626625485
1642432159047,7.883599439606823
1642432159167,9.28587159191496
1642432159251,8.022656235292898
1642432159355,10.107339798215406
1642432159457,10.690724980870186
1642432159559,9.816578173792964
1642432159660,9.314033244478928
1642432159763,9.548381452405211
1642432159865,15.689800648723843
1642432159967,11.653383711262242
1642432160068,10.886995511509884
1642432160169,7.164939375498766
1642432160271,7.645535284246847
1642432160373,8.770625816091059
1642432160474,10.413995741362939
1642432160576,9.027664497383784
1642432160677,10.620703920257187
1642432160779,9.255603024114704
1642432160880,9.875440306766603
1642432160982,12.74244087128141
1642432161085,13.714091775416016
1642432161186,11.227236417745281
1642432161321,7.287227944281625
1642432161390,8.284031518344353
1642432161493,8.641877371707189
1642432161595,9.753260163992659
1642432161697,7.511381081438179
1642432161799,11.969154639171743
1642432161902,8.833797687104752
1642432162005,8.30000311649636
1642432162106,8.308376613772616
1642432162207,16.276052291347035
1642432162308,12.144756885052438
1642432162411,8.784018537947674
1642432162511,7.453262192703823
1642432162614,8.68157455976913
1642432162716,8.732205459704232
1642432162817,9.759149051443336
1642432162918,10.302243137787851
1642432163024,9.097782100286368
1642432163123,9.593866086029703
1642432163224,11.016303565369586
1642432163327,14.78800619757927
1642432163492,11.092676532726577
1642432163535,10.00156128011564
1642432163632,8.033828129005569
1642432163735,7.9521863819161664
1642432163837,8.540969080580046
1642432163941,10.876836889747075
1642432164041,9.892878857745302
1642432164143,9.096167107815175
1642432164243,9.134380006180189
1642432164346,10.591730305926886
1642432164448,15.787286095448932
1642432164550,11.909556138909876
1642432164652,9.092789926387026
1642432164754,7.529626557257845
1642432164856,8.19519288537915
1642432164958,9.744295411095132
1642432165058,9.16450919796656
1642432165160,10.250988967620147
1642432165263,9.666121132991423
1642432165366,9.452009318518128
1642432165466,10.868411296828542
1642432165573,14.44987389011682
1642432165669,13.365223884657329
1642432165772,10.308461366009052
1642432165874,7.504199563066954
1642432165977,7.995094956179692
1642432166079,8.98168640676489
1642432166181,9.519002956050285
1642432166282,10.856581070332272
1642432166385,9.04236938836318
1642432166488,8.229767965032178
1642432166590,10.05041145766199
1642432166692,15.683533582700095
1642432166794,11.888552980027674
1642432166896,10.79884522876825
1642432166995,9.42358158517305
1642432167098,6.296597616483163
1642432167198,9.258311070778754
1642432167300,9.845127976184449
1642432167403,12.009686190777739
1642432167506,9.23593451847736
1642432167609,7.375760862389543
1642432167775,9.312800972257525
1642432167809,19.080623578709286
1642432167913,11.469590580509147
1642432168016,9.517750334533298
1642432168117,6.512703008203197
1642432168219,8.76963740883169
1642432168322,9.198041815273188
1642432168423,10.39158351747826
1642432168524,9.631769473830495
1642432168625,9.849508589997535
1642432168726,8.514992793069938
1642432168828,10.662024698033962
1642432168930,13.053016692612564
1642432169032,11.856380575712125
1642432169134,11.997218605848683
1642432169234,8.409191094925252
1642432169336,8.137306821782149
1642432169438,8.245789053207416
1642432169538,9.399635693124523
1642432169641,8.702893646230503
1642432169743,12.368052751027731
1642432169899,9.291100918326416
1642432169947,9.756335954318455
1642432170050,12.396415266814877
1642432170151,13.916498954429276
1642432170252,10.719464416071261
1642432170353,7.849851825942474
1642432170455,7.378139083122411
1642432170556,8.392157814741182
1642432170658,9.857330396898185
1642432170760,9.412072462246895
1642432170861,11.924595509478905
1642432170962,8.223714536532414
1642432171063,9.490187945691341
1642432171165,10.860165368488154
1642432171268,13.399940028129919
1642432171369,11.87791305713586
1642432171471,8.161741561026183
1642432171573,8.090721585288671
1642432171673,8.116436227475559
1642432171775,9.83530559419648
1642432171875,10.544647779372907
1642432171996,9.091807831554577
1642432172079,9.651586919776236
1642432172182,10.116874777387562
1642432172283,11.464014409517672
1642432172385,13.333655306514085
1642432172487,11.867109418196446
1642432172589,8.242259370062097
1642432172692,9.373208353585401
1642432172794,8.413852472999933
1642432172896,8.685938435871448
1642432172998,9.11185216630205
1642432173099,11.336158099696362
1642432173202,8.961582505086245
1642432173302,9.188955990756156
1642432173403,13.260521167677718
1642432173504,12.29476416204417
1642432173609,12.13701663638974
1642432173710,9.556046138806554
1642432173812,8.95437578123714
1642432173912,8.085563171304493
1642432174014,8.053130926305933
1642432174120,9.176374072065032
1642432174218,11.55350604482574
1642432174321,9.637423062271107
1642432174423,9.951574139133795
1642432174526,13.601787992443302
1642432174627,11.86422276560904
1642432174730,10.430458625144226
1642432174832,8.246631173199562
1642432174935,8.605156622406163
1642432175036,8.25197802190215
1642432175136,10.533742492785413
1642432175238,8.019351401129137
1642432175339,10.593192006467495
1642432175441,9.860471849744748
1642432175543,9.453953818131595
1642432175645,13.546153082094358
1642432175747,10.578939293415244
1642432175847,11.673092478998102
1642432175949,8.208648284161491
1642432176051,9.20428338087272
1642432176152,7.678334592073654
1642432176266,10.35763800247963
1642432176354,8.66870434839297
1642432176457,11.654449926428232
1642432176561,8.366577628414573
1642432176663,8.217943689694897
1642432176764,10.377035189418084
1642432176865,13.11769103524823
1642432176967,12.41699819491683
1642432177069,9.063171007153155
1642432177172,9.91165110077599
1642432177274,8.08061508679887
1642432177376,8.542742670510693
1642432177478,9.293447272786793
1642432177580,12.223187289870062
1642432177682,8.43903325011427
1642432177784,8.226742836149892
1642432177884,9.863872201626128
1642432177987,14.053835822837492
1642432178090,11.964485716413337
1642432178191,8.100822149611215
1642432178293,9.307875816068064
1642432178459,8.049639286063353
1642432178501,9.632512486755669
1642432178600,9.332693626588549
1642432178703,12.1553707571265
1642432178806,9.005742254501046
1642432178908,8.898828864785527
1642432179010,11.57453464931916
1642432179112,13.530737328410877
1642432179213,12.462773158680426
1642432179316,8.597087299352022
1642432179418,10.545935109534971
1642432179518,7.559692943440949
1642432179620,8.363453374297366
1642432179722,9.302269062390543
1642432179822,13.980436545420742
1642432179924,6.50383146340743
1642432180027,8.296435783258218
1642432180129,10.644625340102532
1642432180230,14.126364517980678
1642432180333,12.376662698063
1642432180434,8.527582931698033
1642432180610,7.478724644509631
1642432180637,7.461098377100321
1642432180746,9.568394757320833
1642432180840,9.003285778474186
1642432180943,12.007980105275065
1642432181045,8.996093906497237
1642432181147,7.96548030607206
1642432181249,10.376864673861048
1642432181351,18.00237539594888
1642432181453,13.341741068017008
1642432181556,8.624444447318458
1642432181657,6.78919479864962
1642432181759,8.186404045101634
1642432181859,9.471381222400016
